Rigidity(GV),Filter,Latitude,Longitude,X,Y,Z
6.81200,1,17.7541,192.660,-10.1001,2.74124,3.35510
6.81100,1,17.7448,192.743,-10.1074,2.72668,3.35836
6.81000,1,17.7353,192.825,-10.1146,2.71208,3.36160
6.80900,1,17.7271,192.901,-10.1119,2.69970,3.36158
6.80800,1,17.7175,192.984,-10.1191,2.68503,3.36480
6.80700,1,17.7077,193.067,-10.1262,2.67031,3.36800
6.80600,1,17.6978,193.150,-10.1334,2.65555,3.37119
6.80500,1,17.6893,193.227,-10.1306,2.64307,3.37113
6.80400,1,17.6792,193.310,-10.1377,2.62824,3.37430
6.80300,1,17.6691,193.393,-10.1448,2.61336,3.37744
6.80200,1,17.6588,193.477,-10.1518,2.59844,3.38058
6.80100,1,17.6498,193.554,-10.1490,2.58585,3.38047
6.80000,1,17.6394,193.638,-10.1560,2.57086,3.38358
6.79900,1,17.6288,193.722,-10.1630,2.55582,3.38667
6.79800,1,17.6182,193.806,-10.1700,2.54074,3.38975
6.79700,1,17.6088,193.884,-10.1671,2.52804,3.38960
6.79600,1,17.5979,193.969,-10.1740,2.51289,3.39265
6.79500,1,17.5870,194.053,-10.1810,2.49769,3.39568
6.79400,1,17.5759,194.138,-10.1878,2.48244,3.39870
6.79300,1,17.5661,194.217,-10.1849,2.46964,3.39850
6.79200,1,17.5549,194.302,-10.1917,2.45432,3.40149
6.79100,1,17.5435,194.387,-10.1986,2.43896,3.40447
6.79000,1,17.5320,194.472,-10.2054,2.42355,3.40743
6.78900,1,17.5204,194.558,-10.2121,2.40809,3.41037
6.78800,1,17.5101,194.637,-10.2091,2.39515,3.41011
6.78700,1,17.4983,194.723,-10.2158,2.37962,3.41302
6.78600,1,17.4863,194.809,-10.2226,2.36404,3.41592
6.78500,1,17.4743,194.895,-10.2292,2.34842,3.41880
6.78400,1,17.4622,194.981,-10.2359,2.33275,3.42167
6.78300,1,17.4513,195.061,-10.2328,2.31967,3.42134
6.78200,1,17.4389,195.148,-10.2394,2.30393,3.42418
6.78100,1,17.4265,195.234,-10.2460,2.28814,3.42700
